nom_produit,categorie,prix,magasin,date_scraping,url_produit
AUCHAN Boisson Peche Light,Boissons,1725.0,Auchan,2026-04-15,https://www.auchan.sn/the-infusion-fruites-glaces/2242-auchan-boisson-peche-light-3596710243914.html
AUCHAN Eau gazeuse au citron vert 1L,Boissons,625.0,Auchan,2026-04-15,https://www.auchan.sn/eaux-gazeuses-aromatisees/7360-auchan-eau-gazeuse-au-citron-vert-1l-3596710437832.html
AUCHAN Jus Ananas Multi Fruit 1L,Boissons,2375.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/2203-auchan-jus-ananas-multi-fruit-1l-3596710447510.html
AUCHAN Nectar Pomme/Kiwi Pet 1L,Boissons,1750.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/2098-auchan-nectar-pomme-kiwi-pet-1l-3596710335848.html
AUCHAN PTITE FETE JUS DE POMME PETILLANTE RIK&ROK,Boissons,2675.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-gazeuses-soft-drinks-soda/98830132-auchan-ptite-fete-jus-de-pomme-petillante-rikrok-3254560806016.html
AUCHAN Pur Jus Clementine 1L,Boissons,2575.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/2260-auchan-pur-jus-clementine-1l-3254566098545.html
AUCHAN Pur Jus Orange Sans Pepin 1L,Boissons,2875.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/2141-auchan-pur-jus-orange-sans-pepin-1l-3596710379903.html
AUCHAN Sirop Menth Glace 70CL,Boissons,2375.0,Auchan,2026-04-15,https://www.auchan.sn/sirops-jus-instantanes-en-poudre/2193-auchan-sirop-menth-glace-70cl-3596710454549.html
AUCHAN Sirop Peche 60CL,Boissons,2550.0,Auchan,2026-04-15,https://www.auchan.sn/sirops-jus-instantanes-en-poudre/2200-auchan-sirop-peche-60cl-3596710454426.html
Auchan Essentiel nectar multi-fruits brique 1L,Boissons,1450.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/2290-auchan-essentiel-nectar-multi-fruits-brique-1l-3596710133390.html
Auchan Sirop de Menthe 75CL,Boissons,1550.0,Auchan,2026-04-15,https://www.auchan.sn/sirops-jus-instantanes-en-poudre/2230-auchan-sirop-de-menthe-75cl-3596710400478.html
Auchan eau gazeuse aromatisée au citron 1 l,Boissons,625.0,Auchan,2026-04-15,https://www.auchan.sn/eaux-gazeuses-aromatisees/4240-auchan-eau-gazeuse-aromatisee-au-citron-1-l-3596710437825.html
Auchan lait concentré non sucré 410G,Boissons,2050.0,Auchan,2026-04-15,https://www.auchan.sn/lait-liquide-lait-concentre-lait-aromatique/3659-auchan-lait-concentre-non-sucre-410g-3596710451524.html
"Auchan limonade zéro à l'arôme naturel 1,5L",Boissons,850.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-gazeuses-soft-drinks-soda/2262-auchan-limonade-zero-a-l-arome-naturel-15l-3596710355327.html
Auchan pur jus de pomme 1L,Boissons,1675.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/2239-auchan-pur-jus-de-pomme-1l-3596710178780.html
B-SPORT CITRON JAUNE 350ML,Boissons,290.0,Auchan,2026-04-15,https://www.auchan.sn/eaux-gazeuses-aromatisees/98831045-b-sport-citron-jaune-350ml-6044000244648.html
BARON FUENTE AOP Champagne demi-sec grande réserve 75cl,Boissons,18990.0,Auchan,2026-04-15,https://www.auchan.sn/champagnes-vins-mousseux/6678-baron-fuente-aop-champagne-demi-sec-grande-reserve-75cl-3591440001063.html
BIER SAGRE BTEIL EASY OPEN25CL,Boissons,625.0,Auchan,2026-04-15,https://www.auchan.sn/bieres/87-bier-sagre-bteil-easy-open25cl-5601146713509.html
BIERE BOOSTER RACINES 50 CL,Boissons,490.0,Auchan,2026-04-15,https://www.auchan.sn/bieres/98831179-biere-booster-racines-50-cl-9501100008275.html
BIERE FLAG BTLLE 33CL,Boissons,575.0,Auchan,2026-04-15,https://www.auchan.sn/bieres/98824628-biere-flag-btlle-33cl-3700029430013.html
BIERE MEISTER 50CL,Boissons,675.0,Auchan,2026-04-15,https://www.auchan.sn/bieres/348-biere-meister-50cl-6223000085301.html
BIERE PARIS EXPORT CANN 50 CL,Boissons,690.0,Auchan,2026-04-15,https://www.auchan.sn/bieres/98831120-biere-paris-export-cann-50-cl-8423453904107.html
BIERE SUPER BOCK CANETTE 50CL,Boissons,750.0,Auchan,2026-04-15,https://www.auchan.sn/bieres/98831150-biere-super-bock-canette-50cl-5601164113701.html
BIG EARS AFRIQUE SUD RGE 75CL,Boissons,2775.0,Auchan,2026-04-15,https://www.auchan.sn/vins/98830980-big-ears-afrique-sud-rge-75cl-3700611506201.html
BOISSON 3X ENERGY 50CL,Boissons,550.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-energisantes/9605-boisson-3x-energy-50cl-4102610508009.html
BOISSON ANANAS JET7 PET 1.25L,Boissons,490.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-gazeuses-soft-drinks-soda/98827780-boisson-ananas-jet7-pet-125l-6046000040558.html
BOISSON COLA JET7 PET 1.25L,Boissons,490.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-gazeuses-soft-drinks-soda/9758-boisson-cola-jet7-pet-125l-6046000040596.html
BOISSON MULTI FRUIT ROUGE JET7 PET 1.25L,Boissons,490.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-gazeuses-soft-drinks-soda/98831192-boisson-multi-fruit-rouge-jet7-pet-125l-6046000040572.html
BOISSON ORANGE JET7 PET 1.25L,Boissons,490.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-gazeuses-soft-drinks-soda/98830576-boisson-orange-jet7-pet-125l-6046000040510.html
BOURGOGNE ALIGOTE BLANC 75CL,Boissons,12190.0,Auchan,2026-04-15,https://www.auchan.sn/vins/1473-bourgogne-aligote-blanc-75cl-3298660032630.html
BRAVO Melon Ananas 1L,Boissons,2050.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/1584-bravo-melon-ananas-1l-9008700124478.html
Boisson anans JET7 330ML,Boissons,190.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-gazeuses-soft-drinks-soda/7817-boisson-anans-jet7-330ml-6046000040541.html
Boisson gazeuse JET7 Multi Red 330ML,Boissons,190.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-gazeuses-soft-drinks-soda/7816-boisson-gazeuse-jet7-multi-red-330ml-6046000040565.html
CASAMANCAISE Eau Minerale 1.5L,Boissons,240.0,Auchan,2026-04-15,https://www.auchan.sn/eaux-plates/1578-casamancaise-eau-minerale-15l-6046000010810.html
CASAMANCAISE Eau Minerale 10L,Boissons,845.0,Auchan,2026-04-15,https://www.auchan.sn/eaux-plates/1577-casamancaise-eau-minerale-10l-6046000010834.html
CRISTALINE 50CL,Boissons,290.0,Auchan,2026-04-15,https://www.auchan.sn/eaux-plates/217-cristaline-50cl-3268840001008.html
Canadou sirop sucre canne 70cl,Boissons,3150.0,Auchan,2026-04-15,https://www.auchan.sn/sirops-jus-instantanes-en-poudre/1395-canadou-sirop-sucre-canne-70cl-3012996012001.html
Candy Up Vanille EDGE 20CL,Boissons,240.0,Auchan,2026-04-15,https://www.auchan.sn/lait-liquide-lait-concentre-lait-aromatique/7570-candy-up-vanille-edge-20cl-9501100461742.html
Coca Cola Canette 33 CL,Boissons,285.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-gazeuses-soft-drinks-soda/98830170-coca-cola-canette-33-cl-5449000000996.html
Coca zéro canette 33CL,Boissons,315.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-gazeuses-soft-drinks-soda/215-coca-zero-canette-33cl-5449000131805.html
DON SIMON Ananas Brique 1L,Boissons,2050.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/2694-don-simon-ananas-brique-1l-8410261210100.html
DON SIMON FRUITS ROUGES BQ20CL,Boissons,425.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-petits-formats-enfants/1285-don-simon-fruits-rouges-bq20cl-8410261609317.html
DON SIMON MERIENDA PICNIC 20CL,Boissons,450.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-petits-formats-enfants/1287-don-simon-merienda-picnic-20cl-8410261600307.html
DON SIMON PAMPLEMOUSSE BRIQUE 1L,Boissons,2125.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/98830173-don-simon-pamplemousse-brique-1l-8410261606101.html
Don Simon Jus Delight Fruit Mix 1L,Boissons,2050.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/7069-don-simon-jus-delight-fruit-mix-1l-8410261627229.html
Don Simon Multifruit 20CL,Boissons,450.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-petits-formats-enfants/903-don-simon-multifruit-20cl-8410261607412.html
Duval Sirop Grenadine 75Cl,Boissons,2290.0,Auchan,2026-04-15,https://www.auchan.sn/sirops-jus-instantanes-en-poudre/1931-duval-sirop-grenadine-75cl-6111170000029.html
EAU DE SOURCE O ROYAL 1.25L,Boissons,250.0,Auchan,2026-04-15,https://www.auchan.sn/eaux-plates/1177-eau-de-source-o-royal-125l-6046000013200.html
EAU DE TABLE O ROYALE 33CL,Boissons,100.0,Auchan,2026-04-15,https://www.auchan.sn/eaux-plates/1230-eau-de-table-o-royale-33cl-6046000013255.html
EAU MINERALE CASAMANCAISE 0.5L,Boissons,165.0,Auchan,2026-04-15,https://www.auchan.sn/eaux-plates/1255-eau-minerale-casamancaise-05l-6046000010803.html
EAU MINERALE EVIAN 1.5L,Boissons,1890.0,Auchan,2026-04-15,https://www.auchan.sn/eaux-plates/98824660-eau-minerale-evian-15l-3068320111919.html
EAU PETILLANTE SAN PELLEGRINO PET 500 ML,Boissons,1025.0,Auchan,2026-04-15,https://www.auchan.sn/eaux-gazeuses-aromatisees/98830560-eau-petillante-san-pellegrino-pet-500-ml-41508922456.html
EAU PLATE WALO 33CL,Boissons,125.0,Auchan,2026-04-15,https://www.auchan.sn/eaux-plates/9681-eau-plate-walo-33cl-6044000139166.html
EAU SOURCE CRISTALINE 1L5,Boissons,590.0,Auchan,2026-04-15,https://www.auchan.sn/eaux-plates/101-eau-source-cristaline-1l5-3274080005003.html
Eau Minérale Seo 1.5L,Boissons,190.0,Auchan,2026-04-15,https://www.auchan.sn/eaux-plates/3754-eau-minerale-seo-15l-710535193459.html
Eau de Source O'ROYAL 50CL,Boissons,150.0,Auchan,2026-04-15,https://www.auchan.sn/eaux-plates/6973-eau-de-source-o-royal-50cl-6046000013224.html
Eau de Source Pierval 1.5L,Boissons,790.0,Auchan,2026-04-15,https://www.auchan.sn/eaux-plates/6879-eau-de-source-pierval-15l-3468570928181.html
Eau de Source Pierval 50CL,Boissons,475.0,Auchan,2026-04-15,https://www.auchan.sn/eaux-plates/6880-eau-de-source-pierval-50cl-3468570818857.html
FANTA ORANGE PET 1.25L,Boissons,650.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-gazeuses-soft-drinks-soda/98830157-fanta-orange-pet-125l-5449000028938.html
Fanta Orange Canette 33CL,Boissons,315.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-gazeuses-soft-drinks-soda/88-fanta-orange-canette-33cl-5449000011527.html
Foster Clark's jus en poudre à l'arôme artificiel de...,Boissons,250.0,Auchan,2026-04-15,https://www.auchan.sn/sirops-jus-instantanes-en-poudre/4148-foster-clark-s-jus-en-poudre-a-l-arome-artificiel-de-baies-sachet-30g-5352101004988.html
Freixenet vintage réserve brut 75cl,Boissons,12650.0,Auchan,2026-04-15,https://www.auchan.sn/champagnes-vins-mousseux/2890-freixenet-vintage-reserve-brut-75cl-8410384105598.html
GAZELLE ANANAS 30CL,Boissons,250.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-gazeuses-soft-drinks-soda/1132-gazelle-ananas-30cl-3700029401655.html
GAZELLE ANANAS PET 1L,Boissons,515.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-gazeuses-soft-drinks-soda/1118-gazelle-ananas-pet-1l-3700029401723.html
GAZELLE POMME PET 1L,Boissons,525.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-gazeuses-soft-drinks-soda/1119-gazelle-pomme-pet-1l-3700029401754.html
GERARD BERTRAND AOP Languedoc Côtes-des-Roses rosé Magnum...,Boissons,21590.0,Auchan,2026-04-15,https://www.auchan.sn/vins/6546-gerard-bertrand-aop-languedoc-cotes-des-roses-rose-magnum-magnum-15l-3514123108378.html
HAWAI TROPICAL CAN 25 CL,Boissons,550.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/98831196-hawai-tropical-can-25-cl-5449000025272.html
HEINEKEN BLLE 33 CL,Boissons,1250.0,Auchan,2026-04-15,https://www.auchan.sn/bieres/902-heineken-blle-33-cl-8712000030575.html
IVORIO Jus Multifruit 33CL,Boissons,950.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-petits-formats-enfants/1632-ivorio-jus-multifruit-33cl-5999991061419.html
IVORIO Jus Tamarin 33CL,Boissons,975.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-petits-formats-enfants/1768-ivorio-jus-tamarin-33cl-5999991011414.html
JOHNNY WALKER RED LABEL 70CL,Boissons,14990.0,Auchan,2026-04-15,https://www.auchan.sn/alcools-aperitifs/788-johnny-walker-red-label-70cl-5000267014005.html
JUS AN.COCO N'WELY CAN 25CL,Boissons,290.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/98831216-jus-ancoco-n-wely-can-25cl-6046000045713.html
JUS ANANAS IVORIO 33CL,Boissons,975.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-petits-formats-enfants/904-jus-ananas-ivorio-33cl-5999991071418.html
JUS BISSAP MENTHE CASAMANCAISE 1L,Boissons,1390.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/98830405-jus-bissap-menthe-casamancaise-1l-6046000047687.html
JUS CASAMANCAISE ANANAS 200ML,Boissons,225.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/98830507-jus-casamancaise-ananas-200ml-6046000047762.html
JUS CASAMANCAISE ORANGE 200ML,Boissons,225.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-petits-formats-enfants/98830508-jus-casamancaise-orange-200ml-6046000047755.html
JUS CASAMANCAISE TROPICAL 200ML,Boissons,225.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-petits-formats-enfants/98830511-jus-casamancaise-tropical-200ml-6046000047793.html
JUS COCKTAIL N'WELY CAN.25CL,Boissons,290.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/98831221-jus-cocktail-n-wely-can25cl-6046000045737.html
"JUS DITAKH SUCRE DJOLOF 1,5L",Boissons,2350.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/98824571-jus-ditakh-sucre-djolof-15l-84558735812.html
JUS DITAX CASAMANCAISE 1L,Boissons,1850.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/98830313-jus-ditax-casamancaise-1l-6046000047717.html
"JUS MANGUE-ORANGE DJOLOF 1,5L",Boissons,2175.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/9933-jus-mangue-orange-djolof-15l-8984802531646.html
JUS ORANGE CASAMANCAISE 1L,Boissons,1225.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/98830314-jus-orange-casamancaise-1l-6046000047632.html
JUS TROPICAL CASAMANCAISE 1L,Boissons,1225.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/98830312-jus-tropical-casamancaise-1l-6046000047670.html
Jus Ananas Valencia ABTAL Brique 200ML,Boissons,225.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-petits-formats-enfants/6859-jus-ananas-valencia-abtal-brique-200ml-6111251752755.html
Jus Casamancaise Ditakh 200 ml,Boissons,250.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-petits-formats-enfants/98830509-jus-casamancaise-ditakh-200-ml-6046000047830.html
Jus Tropical Minute Maid Canette 25CL,Boissons,325.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/1778-jus-tropical-minute-maid-canette-25cl-5449000265913.html
Jus de bissap Casamancaise Menthe 200 ml,Boissons,225.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-petits-formats-enfants/98830500-jus-de-bissap-casamancaise-menthe-200-ml-6046000047809.html
Jus orange ABC brique 1L,Boissons,3075.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/3450-jus-orange-abc-brique-1l-3516130000041.html
KIRENE 0.5L,Boissons,190.0,Auchan,2026-04-15,https://www.auchan.sn/eaux-plates/346-kirene-05l-9501100460011.html
KIRENE 1.5L,Boissons,250.0,Auchan,2026-04-15,https://www.auchan.sn/eaux-plates/2008-kirene-15l-9501100460028.html
KIRENE BTLLE 10L,Boissons,945.0,Auchan,2026-04-15,https://www.auchan.sn/eaux-plates/210-kirene-btlle-10l-9501100460196.html
LACOTTE Rose 750ML,Boissons,10290.0,Auchan,2026-04-15,https://www.auchan.sn/vins/2745-lacotte-rose-750ml-6001506908894.html
LAIT ENTIER DANO 500ML,Boissons,875.0,Auchan,2026-04-15,https://www.auchan.sn/lait-liquide-lait-concentre-lait-aromatique/9592-lait-entier-dano-500ml-4100290002657.html
LAIT ROSE ENTIER 0.2L,Boissons,375.0,Auchan,2026-04-15,https://www.auchan.sn/lait-liquide-lait-concentre-lait-aromatique/98831088-lait-rose-entier-02l-4036300121691.html
LAIT UHT SANS LACTOSE JAOUDA 1L,Boissons,1790.0,Auchan,2026-04-15,https://www.auchan.sn/lait-liquide-lait-concentre-lait-aromatique/98824661-lait-uht-sans-lactose-jaouda-1l-6111242105638.html
LIMONADE LA GAZELLE 1L,Boissons,490.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-gazeuses-soft-drinks-soda/9672-limonade-la-gazelle-1l-3700029401976.html
Lumière De France Pamplemousse 75CL,Boissons,2290.0,Auchan,2026-04-15,https://www.auchan.sn/vins/3932-lumiere-de-france-pamplemousse-75cl-3700611510208.html
MELANGE FRUIT SUN TOP 125ML,Boissons,165.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-petits-formats-enfants/213-melange-fruit-sun-top-125ml-6281012033307.html
MIRINDA FRUITY CANETTE 250ML,Boissons,250.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/98831232-mirinda-fruity-canette-250ml-9501100462374.html
Mini Présséa Ananas 200ML,Boissons,165.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-petits-formats-enfants/6898-mini-pressea-ananas-200ml-9501100461544.html
Mini Présséa Cocktail 200ML,Boissons,165.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-petits-formats-enfants/6896-mini-pressea-cocktail-200ml-9501100461537.html
Mini Présséa Orange 200ML,Boissons,165.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-petits-formats-enfants/6904-mini-pressea-orange-200ml-9501100461520.html
Moet et Chandon impérial brut 12% vol. 375 ml,Boissons,32990.0,Auchan,2026-04-15,https://www.auchan.sn/champagnes-vins-mousseux/4140-moet-et-chandon-imperial-brut-12-vol-375-ml-3185370000021.html
NECTAR GOYAVE BRIQUE 1 LITRE,Boissons,1525.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/502-nectar-goyave-brique-1-litre-3516130001208.html
NECTAR MANGUE BRIQUE 1 LITRE,Boissons,1525.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/362-nectar-mangue-brique-1-litre-3516130001161.html
NECTAR TROPICAL BRIQUE 1 LITRE,Boissons,1550.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/658-nectar-tropical-brique-1-litre-3516130001246.html
O ROYAL Eau Minérale 10L,Boissons,990.0,Auchan,2026-04-15,https://www.auchan.sn/eaux-plates/1574-o-royal-eau-minerale-10l-6046000013217.html
OKF Farmer's Aloe Vera original 1.5 L,Boissons,2150.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/6766-okf-farmer-s-aloe-vera-original-15-l-8809041427386.html
OKF Farmer's Aloe Vera original 500ML,Boissons,1175.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/6765-okf-farmer-s-aloe-vera-original-500ml-8809041427409.html
ORANGINA PET 1L,Boissons,1525.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-gazeuses-soft-drinks-soda/9739-orangina-pet-1l-8435185101112.html
Orangina Boisson Canette 25CL,Boissons,550.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/7907-orangina-boisson-canette-25cl-6111242370258.html
Orangina boisson orange avec pulpe pet 50cl,Boissons,875.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-gazeuses-soft-drinks-soda/1499-orangina-boisson-orange-avec-pulpe-pet-50cl-8435185100955.html
PACK KIRENE 1.5LX6,Boissons,1490.0,Auchan,2026-04-15,https://www.auchan.sn/eaux-plates/98830317-pack-kirene-15lx6-2001110042971.html
PERRIER 20CL,Boissons,975.0,Auchan,2026-04-15,https://www.auchan.sn/eaux-gazeuses-aromatisees/6793-perrier-20cl-3179730010058.html
PIERRE CHANAU AOP Bordeaux-Supérieur Versant Royal rouge...,Boissons,6690.0,Auchan,2026-04-15,https://www.auchan.sn/vins/6549-pierre-chanau-aop-bordeaux-superieur-versant-royal-rouge-75cl-3254560513334.html
PIERRE CHANAU AOP Muscadet blanc Grand format 3L,Boissons,20590.0,Auchan,2026-04-15,https://www.auchan.sn/vins/8333-pierre-chanau-aop-muscadet-blanc-grand-format-3l-3254560663565.html
PIERRE CHANAU COTES DU VENTOUX,Boissons,7025.0,Auchan,2026-04-15,https://www.auchan.sn/vins/98831048-pierre-chanau-cotes-du-ventoux-3254560833074.html
PIERRE CHANAU IGP OC CABERNET,Boissons,15450.0,Auchan,2026-04-15,https://www.auchan.sn/vins/98831121-pierre-chanau-igp-oc-cabernet-632053000.html
PIERRE CHANAU IGP Sables-de-Camargue rosé 75cl,Boissons,6250.0,Auchan,2026-04-15,https://www.auchan.sn/vins/7599-pierre-chanau-igp-sables-de-camargue-rose-75cl-3254564468777.html
PIERRE CHANAU Pierre Chanau AOP Gaillac rouge 75cl,Boissons,6590.0,Auchan,2026-04-15,https://www.auchan.sn/vins/6867-pierre-chanau-pierre-chanau-aop-gaillac-rouge-75cl-3254566028931.html
POWERADE ICE STORM PET 50CL,Boissons,1625.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-energisantes/98831072-powerade-ice-storm-pet-50cl-54492653.html
PRESSEA FRESH ANANAS-COCO 33CL,Boissons,250.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/9919-pressea-fresh-ananas-coco-33cl-9501100462138.html
PRESSEA FRESH MANGUE COCO 33CL,Boissons,250.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-petits-formats-enfants/207-pressea-fresh-mangue-coco-33cl-9501100460479.html
Pepsi cola pet 33CL,Boissons,225.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-gazeuses-soft-drinks-soda/5032-pepsi-cola-pet-33cl-9501100461261.html
Pressea jus bissap brique 1L,Boissons,1015.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/94-pressea-jus-bissap-brique-1l-9501100460271.html
Pressea nectar ananas brique 1L,Boissons,1015.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/96-pressea-nectar-ananas-brique-1l-9501100460110.html
Pressea nectar cocktail brique 1L,Boissons,1015.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/95-pressea-nectar-cocktail-brique-1l-9501100460127.html
Pressea nectar cocktail light brique 1L,Boissons,1015.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/909-pressea-nectar-cocktail-light-brique-1l-9501100460264.html
Pressea nectar goyave brique 1L,Boissons,1015.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/650-pressea-nectar-goyave-brique-1l-9501100460097.html
Pressea nectar mangue brique 1L,Boissons,1015.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/98830307-pressea-nectar-mangue-brique-1l-9501100460103.html
Pressea nectar mix coco ananas 1L,Boissons,1015.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/356-pressea-nectar-mix-coco-ananas-1l-9501100460400.html
Pressea nectar orange brique 1L,Boissons,1015.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/651-pressea-nectar-orange-brique-1l-9501100460073.html
Pressea nectar pomme brique 1L,Boissons,1015.0,Auchan,2026-04-15,https://www.auchan.sn/nectar-jus-de-fruits-legumes/220-pressea-nectar-pomme-brique-1l-9501100460080.html
Pring Valley Nectar Tropical 20CL,Boissons,350.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-petits-formats-enfants/3158-pring-valley-nectar-tropical-20cl-3516130000539.html
Pré Chation Rose de Loire 75CL,Boissons,7690.0,Auchan,2026-04-15,https://www.auchan.sn/vins/7510-pre-chation-rose-de-loire-75cl-3349450003825.html
Présséa Fresh jus ananas coco canette 250ml,Boissons,320.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-gazeuses-soft-drinks-soda/3537-pressea-fresh-jus-ananas-coco-canette-250ml-9501100460394.html
Présséa Fresh jus goyave canette 250ml,Boissons,320.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-gazeuses-soft-drinks-soda/3535-pressea-fresh-jus-goyave-canette-250ml-9501100460417.html
Présséa Fresh jus mangue canette 250ml,Boissons,320.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-gazeuses-soft-drinks-soda/3541-pressea-fresh-jus-mangue-canette-250ml-9501100460363.html
Présséa Fresh jus orange canette 250ml,Boissons,320.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-gazeuses-soft-drinks-soda/3542-pressea-fresh-jus-orange-canette-250ml-9501100460356.html
Présséa Fresh jus tropical canette 250ml,Boissons,320.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-gazeuses-soft-drinks-soda/3539-pressea-fresh-jus-tropical-canette-250ml-9501100460387.html
RED BULL 25CL,Boissons,1350.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-energisantes/792-red-bull-25cl-9002490100070.html
Rani fraise banane 240ml,Boissons,350.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-petits-formats-enfants/4050-rani-fraise-banane-240ml-6281034903930.html
Rik Rok Auchan Jus ABC Pomme 20CL,Boissons,425.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-petits-formats-enfants/2686-rik-rok-auchan-jus-abc-pomme-20cl-3596710385874.html
SAN PELLEGRINO Pamplemous,Boissons,975.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-gazeuses-soft-drinks-soda/1554-san-pellegrino-pamplemous-41508511667.html
SCHWEPPES CITRON BOUTEILLE 45CL,Boissons,950.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-gazeuses-soft-drinks-soda/9528-schweppes-citron-bouteille-45cl-5449000318947.html
SEVEN UP CAN 250ML,Boissons,275.0,Auchan,2026-04-15,https://www.auchan.sn/boissons-gazeuses-soft-drinks-soda/98831240-seven-up-can-250ml-9501100462206.html
