nom_produit,categorie,prix,magasin,date_scraping,url_produit
COUSCOUS BONJOURNE BY MR COOK MOYEN 1KG,Epicerie,11001045510782.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33914-couscous-bonjourne-by-mr-cook-moyen-1kg.html
BISCUIT PETIT BEURRE ORIGINAL 60G,Epicerie,35033253432.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33912-biscuit-petit-beurre-original-60g.html
BISCUIT GALETTE BRETOONE 60G,Epicerie,35033253432.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33911-biscuit-galette-bretoone-60g.html
BISCUIT COOKY CHOCOLAT ORIGINAL 60G,Epicerie,32530853182.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33910-biscuit-cooky-chocolat-original-60g.html
BEIGNET CREVETTE C'BON 170G,Epicerie,55052255392.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33909-beignet-crevette-cbon-170g.html
CHOCOLAT LINDT EXCELLENT NOIR AUX TROIS GRAINES 100G,Epicerie,32503087531852.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33898-chocolat-lindt-excellent-noir-aux-trois-graines-100g.html
BONBON HARIBO HAPPY COLA 120G,Epicerie,16251543515922.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33894-bonbon-haribo-happy-cola-120g.html
BISCUITS DIGESTIVE 0% CHOCOLAT HOME STYLE 200G,Epicerie,21001995520582.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33891-biscuits-digestive-0-chocolat-home-style-200g.html
BISCUITS DIGESTIVE 0% CUETARA HOME STYLE 150G,Epicerie,16801596516462.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33890-biscuits-digestive-0-cuetara-home-style-150g.html
BISCUITS DIGESTIVE 0% CUETA COOKIE 200G,Epicerie,22002090521562.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33888-biscuits-digestive-0-cueta-cookie-200g.html
BISCUIT FOURRE VANILLE BRINK 250G,Epicerie,14501377514212.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33886-biscuit-fourre-vanille-brink-250g.html
BISCUIT FOURRE CHOCOLAT BRINK 250G,Epicerie,14501377514212.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33885-biscuit-fourre-chocolat-brink-250g.html
CHEWING GUM FREEDENT 10D FRAISE 14G,Epicerie,15514751512.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33883-chewing-gum-freedent-10d-fraise-14g.html
BONBON HARIBO DRAGIBUS SOFT 120G,Epicerie,16251543515922.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33881-bonbon-haribo-dragibus-soft-120g.html
BONBON HARIBO DELIR PIK 120G,Epicerie,16251543515922.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33880-bonbon-haribo-delir-pik-120g.html
CHEWING GUM HOLLYWOOD DRAGE FRAISE,Epicerie,74070357252.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33875-chewing-gum-hollywood-drage-fraise.html
EPICE MOURAFA POIVRE GRAIN POT 60G,Epicerie,11001045510782.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33824-epice-mourafa-poivre-grain-pot-60g.html
EPICE MOURAFA PIMENT EN POUDRE POT 60G,Epicerie,11001045510782.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33823-epice-mourafa-piment-en-poudre-pot-60g.html
THE LIPTON MOURAFA NOIR 25 SACHETS,Epicerie,15701491515382.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33822-the-lipton-mourafa-noir-25-sachets.html
EPICE MOURAFA PIMENT EN POUDRE POT 30G,Epicerie,75071257352.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33821-epice-mourafa-piment-en-poudre-pot-30g.html
EPICE MOURAFA PAPRIKA POT 30G,Epicerie,75071257352.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33820-epice-mourafa-paprika-pot-30g.html
EPICE MOURAFA MORINGA EN POUDRE POT 60G,Epicerie,12001140511762.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33817-epice-mourafa-moringa-en-poudre-pot-60g.html
EPICE MOURAFA MORINGA EN POUDRE POT 30G,Epicerie,85080758332.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33816-epice-mourafa-moringa-en-poudre-pot-30g.html
EPICE MOURAFA LAURIER EN POUDRE POT 60G,Epicerie,12001140511762.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33815-epice-mourafa-laurier-en-poudre-pot-60g.html
EPICE MOURAFA LAURIER EN POUDRE POT 30G,Epicerie,75071257352.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33814-epice-mourafa-laurier-en-poudre-pot-30g.html
EPICE MOURAFA CURCUMA POT 60G,Epicerie,12001140511762.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33813-epice-mourafa-curcuma-pot-60g.html
EPICE MOURAFA CURCUMA POT 30G,Epicerie,85080758332.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33812-epice-mourafa-curcuma-pot-30g.html
EPICE MOURAFA CURRY POT 60G,Epicerie,12001140511762.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33811-epice-mourafa-curry-pot-60g.html
CLOU DE GIROFLE GRAIN MOURAFA POT 60G,Epicerie,14501377514212.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33809-clou-de-girofle-grain-mourafa-pot-60g.html
CLOU DE GIROFLE GRAIN MOURAFA POT 30G,Epicerie,95090259312.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33808-clou-de-girofle-grain-mourafa-pot-30g.html
EPICE MOURAFA ANIS VERT POT 60G,Epicerie,12001140511762.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33806-epice-mourafa-anis-vert-pot-60g.html
EPICE MOURAFA ANIS VERT POT 30G,Epicerie,85080758332.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33805-epice-mourafa-anis-vert-pot-30g.html
EPICE MOURAFA AIL EN POUDRE POT 30G,Epicerie,75071257352.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33803-epice-mourafa-ail-en-poudre-pot-30g.html
EPICE MOURAFA 7EPICES POT 60G,Epicerie,11001045510782.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33802-epice-mourafa-7epices-pot-60g.html
EPICE MOURAFA 7EPICES POT 30G,Epicerie,75071257352.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33801-epice-mourafa-7epices-pot-30g.html
EPICE MOURAFA 13EPICES POT 60G,Epicerie,1050997510292.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33800-epice-mourafa-13epices-pot-60g.html
EPICE MOURAFA 13EPICES POT 30G,Epicerie,75071257352.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33799-epice-mourafa-13epices-pot-30g.html
EPICE MOURAFA GINGEMBRE POT 60G,Epicerie,11001045510782.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33798-epice-mourafa-gingembre-pot-60g.html
EPICE MOURAFA PAPRIKA POT 60G,Epicerie,11001045510782.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33797-epice-mourafa-paprika-pot-60g.html
THE LIPTON MOURAFA GINGEMBRE 25 SACHETS,Epicerie,15701491515382.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33796-the-lipton-mourafa-gingembre-25-sachets.html
THE LIPTON MOURAFA CURCUMA 25 SACHETS,Epicerie,15701491515382.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33795-the-lipton-mourafa-curcuma-25-sachets.html
THE LIPTON MOURAFA KINKELIBA 25 SACHETS,Epicerie,16001520515682.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33794-the-lipton-mourafa-kinkeliba-25-sachets.html
THE LIPTON MOURAFA MORINGA 25 SACHETS,Epicerie,17501662517152.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33793-the-lipton-mourafa-moringa-25-sachets.html
THE LIPTON HETTE CITRON TEA 25 SACHETS,Epicerie,15801501515482.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33771-the-lipton-hette-citron-tea-25-sachets.html
THE LIPTON HETTE GINGEMBRE TEA 25 SACHETS,Epicerie,15801501515482.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33770-the-lipton-hette-gingembre-tea-25-sachets.html
THE LIPTON HETTE PREMIUM TEA 25 SACHETS,Epicerie,15801501515482.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33769-the-lipton-hette-premium-tea-25-sachets.html
THE LIPTON HETTE PURE NATURAL 25 SACHETS,Epicerie,15801501515482.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33768-the-lipton-hette-pure-natural-25-sachets.html
CHEWING GUM STICK QUINTET PEPPERMINT 5PCS,Epicerie,16015251562.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33761-chewing-gum-stick-quintet-peppermint-5pcs.html
CHEWING GUM STICK QUINTET FRAISE SPERMINT 5PCS,Epicerie,16015251562.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33760-chewing-gum-stick-quintet-fraise-spermint-5pcs.html
CHOCOLAT LAIT COCO SWAREEN DAFFODIL 500G,Epicerie,51004845549982.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33753-chocolat-lait-coco-swareen-daffodil-500g.html
MIEL VITAMAX ENERGY THE VERT 20G,Epicerie,21051999520622.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33751-miel-vitamax-energy-the-vert-20g.html
CONSERVE DAUCY PETIT EXTRA FINS 1/2 400G,Epicerie,14001330513722.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33716-conserve-daucy-petit-extra-fins-1-2-400g.html
CONSERVE DAUCEY HARICOT VERT FIN 4/4 800G,Epicerie,19501852519112.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33715-conserve-daucey-haricot-vert-fin-4-4-800g.html
VERMICELLE PANTERA CHEVEUX D'ANGE 500G,Epicerie,81277157952.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33710-vermicelle-pantera-cheveux-dange-500g.html
FILTRE A CAFE N?4/40PIECES,Epicerie,13751306513472.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33690-filtre-a-cafe-n4-40pieces.html
FILTRE A CAFE N?2/40PIECES,Epicerie,12501187512252.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33689-filtre-a-cafe-n2-40pieces.html
CHOCOLAT FERRERO KINDER JOY GAR?ON 20G,Epicerie,65061756372.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33669-chocolat-ferrero-kinder-joy-garon-20g.html
CHEWING GUM MENTOS 1PIECS,Epicerie,55525532.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33662-chewing-gum-mentos-1piecs.html
COUSCOUS BONJOURNE BY MR COOK FIN 1 KG,Epicerie,11001045510782.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33656-couscous-bonjourne-fin-1-kg.html
CAFE NESPRESO PALERMO KAZAAR 60G,Epicerie,47504512546552.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33644-cafe-nespreso-palermo-kazaar-60g.html
CAFE STICK JANUS REFRAISH 1.5GX150PCS,Epicerie,39753776538952.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33639-cafe-stick-janus-refraish-15gx150pcs.html
VERMICELLE CHEVEUX D'ANGE MAJIDA 500G,Epicerie,97592659552.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33608-vermicelle-cheveux-dange-majida-500g.html
SAUCE SORALE ADJA 340ML,Epicerie,75071257352.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33587-sauce-sorale-adja-340ml.html
SAUCE SORALE ADJA 880ML,Epicerie,13751306513472.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33586-sauce-sorale-adja-880ml.html
SPAGHETTI YUM ALNOUR 500G,Epicerie,55052255392.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33564-spaghetti-yum-alnour-500g.html
CHIPS CRAX BOWL EXOTIC SWEET CHILLI 25G,Epicerie,31529953082.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33498-chips-crax-bowl-exotic-sweet-chilli-25g.html
CHIPS CRAX BOWL EXOTIC PAPRIKA 25G,Epicerie,31529953082.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33497-chips-crax-bowl-exotic-paprika-25g.html
CHIPS CRAX BOWL EXOTIC JALAPENO 25G,Epicerie,31529953082.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33496-chips-crax-bowl-exotic-jalapeno-25g.html
MIEL TUBE PURE DE HAWA 250ML,Epicerie,20701966520282.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33494-miel-tube-pure-de-hawa-250ml.html
BISCUIT ULKER IKRAM CHOCOLAT 58G,Epicerie,21019952052.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33464-biscuit-ulker-ikram-chocolat-58g.html
CEREALE CORN FLAKES C'BON FROSTY FLAKES 375G,Epicerie,17501662517152.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33463-cereale-corn-flakes-cbon-frosty-flakes-375g.html
OVALTINE POT EN FER 400G,Epicerie,33503182532832.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33461-ovaltine-pot-en-fer-400g.html
BISCUIT NUTELLA POT 166G DE 12PCS,Epicerie,24502327524012.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33457-biscuit-nutella-pot-166g-de-12pcs.html
NESCAFE NES 100% CAFE 100G,Epicerie,36003420535282.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33446-nescafe-nes-100-cafe-100g.html
COUSCOUS MOYEN PANTERA 1KG,Epicerie,11001045510782.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33409-couscous-moyen-pantera-1kg.html
PATE LASAGNE ROMERO 500G,Epicerie,21062000520632.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33399-pate-lasagne-romero-500g.html
SAUCE SOJA ROYAL AMAR GM 750ML,Epicerie,15801501515482.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33396-sauce-soja-amar-royal-gm-750ml.html
DUCROS VINAIGRE BALSAMIQUE 25CL,Epicerie,23802261523322.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33351-ducros-vinaigre-balsamique-25cl.html
CONSERVE LE SOLEIL PETIT POIS CARROTE ESTRA FIN 4/4 800G,Epicerie,24752351524252.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33350-conserve-le-soleil-petit-pois-carrote-estra-fin-4-4-800g.html
CAFE GINNY 200G POT,Epicerie,24502327524012.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33346-cafe-ginny-200g-pot.html
CONFITURE BONNE MAMAN ORANGE 370G,Epicerie,24502327524012.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33306-confiture-bonne-maman-orange-370g.html
BISCUIT MOSAIC GFR FOURRES AU CHOCOLAT 40G,Epicerie,10610051032.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33287-biscuit-mosaic-gfr-fourres-au-chocolat-40g.html
PATE SPAGHETTI LINGUINE 14 DIVELLA 500G,Epicerie,10551002510332.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33216-pate-tagliatelle-linguine-14-divella-500g.html
CURCUMA MOULU BONI POT 50G,Epicerie,81677557992.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33210-curcuma-moulu-boni-pot-50g.html
CHOCOLAT FIDJI FOURRE HAZELNUT 90G,Epicerie,89585058772.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33203-chocolat-fidji-fourre-hazelnut-90g.html
CHOCOLAT FIDJI FOURRE CARAMEL 90G,Epicerie,89585058772.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33202-chocolat-fidji-fourre-caramel-90g.html
CHOCOLAT SAIDA MAESTRO GOURMAND FOURRE A LA CREME DE CACAO 90G,Epicerie,11061050510832.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33201-chocolat-saida-maestro-gourmand-fourre-a-la-creme-de-cacao-90g.html
CHOCOLAT SAIDA MAESTRO GOURMAND FOURRE A LA CREME BERULEE 90G,Epicerie,11061050510832.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33200-chocolat-saida-maestro-gourmand-fourre-a-la-creme-berulee-90g.html
PATE PENNE ZITI RIGATE 27 COMPLET DIVELLA 500G,Epicerie,16851600516512.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/33180-pate-penne-ziti-rigate-27-complet-divella-500g.html
VINAIGRE BALSAMIQUE BELLA ROSA 500ML,Epicerie,24502327524012.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32963-vinaigre-balsamique-bella-rosa-500ml.html
CONSERVE FERME D'ABAYE PETIT POIS CAROTTES TRES FIN 800G,Epicerie,18951800518572.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32930-conserve-ferme-dabaye-petit-pois-carottes-tres-fin-800g.html
SAUCE BOLOGNAISE BF BARBECUE BF 420G,Epicerie,26502517525972.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32898-sauce-bolognaise-bf-barbecue-bf-420g.html
PATE ROMERA TAGLIATELLE 500G,Epicerie,26502517525972.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32897-pate-romera-tagliatelle-500g.html
BEURRE SOFIA SACHET 10*25G,Epicerie,73569857202.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32895-beurre-sofia-sachet-1025g.html
BISCUIT WAFER BALOCCO SNACK HAZELNUT 45G,Epicerie,27526152692.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32890-biscuit-wafer-balocco-snack-hazelnut-45g.html
BISCUIT WAFER BALOCCO SNACK COCOA 45G,Epicerie,16515651612.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32889-biscuit-wafer-balocco-snack-cocoa-45g.html
CAFE POT C BON 50G,Epicerie,76572657492.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32884-cafe-pot-c-bon-50g.html
CAFE POT C BON 200G,Epicerie,24502327524012.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32883-cafe-pot-c-bon-200g.html
BEIGNET CREVETTE COULEUR C BON 170G,Epicerie,55052255392.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32882-beignet-crevette-couleur-c-bon-170g.html
CONSERVE CORN BOEUF BONJOURNE POULET 190G,Epicerie,51548955042.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32872-conserve-corn-boeuf-bonjourne-190g.html
CONSERVE CORN BOEUF BONJOURNE POULET 340G,Epicerie,75071257352.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32871-conserve-corn-boeuf-poulet-bonjourne-340g.html
CONSERVE CORN BOEUF BONJOURNE 340G,Epicerie,75071257352.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32869-conserve-corn-boeuf-bonjourne-340g.html
MIEL VITAMAX ENERGY COFFEE 20G,Epicerie,21051999520622.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32667-miel-vitamax-energy-coffee-20g.html
BISCUIT ASSORTIMENT TEA TIME 200G,Epicerie,16501567516172.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32663-biscuit-assortiment-tea-time-200g.html
TOMATE DIEG BOU DIAR SEAU EN PLASTIQUE 350G,Epicerie,78074157642.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32659-tomate-dieg-bou-diar-seau-en-plastique-350g.html
TOMATE DIEG BOU DIAR SEAU EN PLASTIQUE 2KG,Epicerie,40653861539832.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32658-tomate-dieg-bou-diar-seau-en-plastique-2kg.html
CARTON HARICOT VERT FIN AVRIL 4/4 12*800G,Epicerie,1.8740178035183652e+16,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32503-carton-haricot-vert-fin-avril-4-4-12800g.html
INFUSION LA TISANIERE MIEL ET R DES PERES THE NUIT CALME 20 SACHETS,Epicerie,35803401535082.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32415-infusion-la-tisaniere-miel-et-r-des-peres-the-nuit-calme-20-sachets.html
PETIT POIS AVRIL DOUX GARDEN PEAS 800G,Epicerie,17501662517152.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32413-petit-pois-avril-doux-garden-peas-800g.html
HARICOT VERT TRES FIN AVRIL 1/2 400G,Epicerie,11251068511022.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32412-haricot-vert-tres-fin-avril-1-2-400g.html
HARICOT VERT FIN AVRIL 4/4 800G,Epicerie,17901700517542.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32411-haricot-vert-fin-avril-4-4-800g.html
COCO RAPE SACHET SOFIA 250G,Epicerie,14201349513912.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32410-coco-rape-sachet-sofia-250g.html
COCO RAPE SACHET SOFIA 500G,Epicerie,27602622527042.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32409-coco-rape-sachet-sofia-500g.html
POIVRE DE GUINNE/ DIAR EN POUDRE 100G,Epicerie,15801501515482.0,Sakanal,2026-04-14,https://sakanal.sn/fr/produits-locaux/32340-poivre-de-guinne-diar-en-poudre-100g.html
BISCUIT TOBIGO CREAM CHOCOLAT 50G,Epicerie,31529953082.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32337-biscuit-tobigo-cream-chocolat-50g.html
CHOCOLAT ELMORDIENNE POT 700G,Epicerie,52104949551052.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32332-chocolat-elmordienne-pot-700g.html
BISCUIT FOURRE PEASY VANILLE 100G,Epicerie,1059951022.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32325-biscuit-fourre-peasy-vanille-100g.html
CEREALE NETTO PETAL BOULES CHOCO 500G,Epicerie,22002090521562.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32318-cereale-netto-petales-choco-500g.html
SAUCE SOJA CUISTO SACHET 28ML,Epicerie,1059951022.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32243-sauce-soja-cuisto-sachet-28ml.html
BONBON BEGUE ANANAS 400G,Epicerie,12501187512252.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32239-bonbon-begue-ananas-400g.html
KANGOO EN POUDRE CHOCOLATE 200G,Epicerie,11061050510832.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32235-kangoo-en-poudre-chocolate-200g.html
KANGOO EN POUDRE CHOCOLATE 400G,Epicerie,19501852519112.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32234-kangoo-en-poudre-chocolate-400g.html
MIEL HONEY MOURAFA BOUTEILLE 1L,Epicerie,47404503546452.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32212-miel-honey-mourafa-1l.html
SAUCE TOMATE HEAD CHEF 680G,Epicerie,21902080521462.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32210-sauce-tomate-head-chef-680g.html
MACARONI BF LONGUE 500G,Epicerie,12151154511902.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32206-macaroni-bf-long-500g.html
BISCUIT COOKIE BOOM AUX PEPITES DE CHOCOLAT 37G,Epicerie,10610051032.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32157-biscuit-cookie-boom-aux-pepites-de-chocolat-37g.html
BONBON MENTHE MOSS DOLY 400G,Epicerie,12651201512392.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32143-bonbon-menthe-moss-doly-400g.html
BONBON BEGUE GINGEMBRE 400G,Epicerie,13161250512892.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32142-bonbon-begue-gingembre-400g.html
CONSERVE DAUCY PETIT EXTRA FINS 4/4 800G,Epicerie,21062000520632.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32132-conserve-daucy-petit-extra-fins-4-4-800g.html
SEL IODE FIN EVERYDAY 500G,Epicerie,27526152692.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32124-sel-iode-fin-everyday-500g.html
THON SOFIA ENTIER A L'HUILE 800G,Epicerie,79657566578052.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32068-thon-sofia-entier-a-lhuile-800g.html
THON ENTIER A L'HUILE VEGETALE MARIO 3*80G,Epicerie,18501757518132.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/32064-thon-entier-a-lhuile-vegetale-mario-380g.html
CHIPS FIESTA PUFFS FROMAGE FOOTBAL 11G,Epicerie,53505512.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/31881-chips-fiesta-puffs-fromage-footbal-11g.html
CHIPS FIESTA MEEW CORN VANILLE 35G,Epicerie,10610051032.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/31880-chips-fiesta-meew-corn-vanille-35g.html
CHIPS FIESTA BUGLES SWEET CHILLI 30G,Epicerie,10610051032.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/31879-chips-fiesta-bugles-sweet-chilli-30g.html
CHIPS FIESTA STICKS CHEESE NACHOS 30G,Epicerie,10610051032.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/31874-chips-fiesta-sticks-cheese-nachos-30g.html
CHIPS FIESTA STICKS HOT SCORPION 30G,Epicerie,10610051032.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/31873-chips-fiesta-sticks-hot-scorpion-30g.html
CHIPS FIESTA RINGS PIZZA FLAVOR 25G,Epicerie,10610051032.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/31872-chips-fiesta-rings-pizza-flavor-25g.html
CHIPS FIESTA PUFFS KETCHUP FROMAGE 25G,Epicerie,10610051032.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/31871-chips-fiesta-puffs-ketchup-fromage-25g.html
CHIPS FIESTA PUFFS FROMAGE 25G,Epicerie,10610051032.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/31870-chips-fiesta-puffs-fromage-25g.html
EPICE MOURAFA 13EPICES SACHET 50G,Epicerie,89585058772.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/31860-epice-mourafa-13epices-sachet-50g.html
BISCUIT GULLON DIET FIBRE SANS SUCRES 170G,Epicerie,16351553516022.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/31830-biscuit-diet-sandiwich-gm.html
CHOCAO POUDRE AU CACAO 100G,Epicerie,89585058772.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/31776-chocao-pm.html
BISCUIT KREMALI 40G,Epicerie,16015251562.0,Sakanal,2026-04-14,https://sakanal.sn/fr/epicerie/31763-biscuit-kremali.html
